CUST_ACCT_ID
454
308953
738
5493
693
11070
917
1056
1080
1083
776
1329
1278
1414
1440
1519
1623
1473
2082
2141
2184
2197
23585
2314
2521
2029
2656
2699
2734
27426
2893
2895
2898
2901
2912
3054
3244
2624
3464
3499
36833
3382
3784
4022
3668
4436
4547
40260
4658
4718
4736
4353
45101
4749
4765
4740
4861
22126
5102
5116
5141
5154
5201
5215
5277
5288
5301
4805
5420
5433
5450
52107
5591
5679
5786
273605
5951
6138
6335
6396
6414
273305
5395
6837
6868
273192
7081
473479
7347
273309
7411
273310
7526
6733
273312
7633
273612
7660
67536
7826
7834
7869
73489
8017
8029
8042
79123
8065
8101
8145
8169
8290
8298
82478
8725
8788
7543
8986
9066
9176
273313
9255
9359
9536
9626
9736
9786
9810
9828
9948
9989
10060
10061
90161
98609
118616
273319
5846
9306
10488
273321
10754
10411
10826
10800
122692
11156
11224
11318
11350
11353
11372
7637
11399
7059
11431
11488
11495
11498
11499
11500
11503
11508
430162
11657
11670
11699
11718
11719
11754
11772
10965
11824
7320
11828
11805
11837
11898
11861
11878
11967
11979
12019
459197
12074
11914
12075
12092
123468
12236
130133
12266
12282
12289
309076
12343
12381
12410
12456
12589
131044
12658
12662
12671
12687
12132
10354
12800
5001
12689
12951
12988
13014
13015
13027
13113
13190
12945
13276
13308
6642
13434
13444
132898
13738
134810
13862
13917
11939
13997
14099
14134
135827
11377
14246
14312
13267
14358
14509
14460
14536
14643
14758
147623
14788
14618
14946
15013
15016
15242
15271
7362
15352
15444
15527
15610
15638
14837
15797
15889
7447
15997
7631
16171
16201
151906
9296
16530
16538
16549
152366
153181
16684
15690
16986
159441
16825
17092
17093
17094
17099
17100
17104
17109
17117
17123
17127
17130
17132
17141
17142
17146
17147
17148
17149
17153
17154
17156
17163
17090
17279
17318
17328
17192
17421
17423
17424
17439
17440
17444
17446
17448
17449
17464
17475
17495
17502
17506
159733
10154
17569
17620
162854
17702
166507
169578
17729
17730
177979
17811
17896
17907
18052
18071
18312
18339
18354
18430
18712
17364
18848
18956
19055
10534
19069
19105
19125
190938
191350
19266
18761
19341
19417
19454
19488
19497
19522
19597
19320
19727
201183
19823
11655
19904
19659
20226
20467
20537
20150
20789
20795
20812
20596
20906
21006
21030
21150
21252
201940
21378
21400
21413
12033
21466
21472
21538
21600
21681
20955
213052
21735
21842
21990
21950
22057
22083
22093
22114
22058
12840
22142
22164
22116
22218
22272
22281
22277
22345
22399
22325
22432
22438
22457
13431
22506
22486
22583
22587
22595
22540
22754
22820
22916
22760
22934
23017
213103
23064
22921
23076
15310
23082
23185
23184
23238
23269
23271
23310
23322
23339
15900
23435
13954
23470
23551
214670
16056
23983
24259
16434
24446
24466
23243
24627
24792
24870
24949
24982
25040
25112
25136
25140
223300
24583
25271
25283
23453
25329
25375
223622
25444
25479
25706
25724
25291
25885
225232
226561
12790
236234
17563
256773
26157
26207
25235
257563
26398
25782
26442
14186
26540
26325
266986
19062
26792
26924
11430
267396
27198
26590
27299
27367
267472
19871
27520
27543
27256
267630
272048
27838
27842
27844
27899
27925
27997
27621
26407
28319
28396
28422
28499
28509
28540
28701
28723
28727
28752
274519
28831
28851
28879
21423
28949
28956
28959
28962
28980
28988
28992
29005
28197
29054
29060
29063
29068
29099
29187
29010
29371
29452
29577
29587
29613
29676
29792
29797
29808
29845
29858
29866
29212
29999
30013
30057
30063
30085
30087
30096
30134
30139
30147
30224
30228
30229
30231
30245
30285
30291
30297
30317
30321
30349
30366
30392
30403
22498
275025
30558
30573
277205
30643
30676
30717
30726
30769
30811
23140
30837
30843
30849
30867
31110
31182
29949
31384
31599
31700
31777
31801
289151
23368
31949
32076
23790
32505
32559
32629
24277
32813
32844
33077
33084
31194
33126
33099
33351
33487
33482
33542
33543
33648
33596
33703
33704
33820
33863
33758
33864
33886
33865
33918
33919
33923
34660
34372
34920
34974
34871
35017
35045
35050
35062
35089
35046
35098
26043
26688
35287
27492
28939
35152
35372
35368
35388
35373
30441
35442
35457
35549
35420
35581
26025
35635
35690
35830
35742
30819
35903
35957
36001
36032
36082
36117
35958
36130
36118
36183
36247
36173
31946
36439
36280
36440
36600
36470
36655
36656
36660
36676
36761
36762
306133
36601
36817
307276
36837
311638
36954
37030
37067
36821
37214
32270
37244
37084
37264
37302
37356
37370
37245
319795
37466
37406
37517
37513
37567
37715
32800
37860
37670
28250
323739
35163
38661
35207
26508
39284
39295
37919
39299
39304
39309
39392
39391
39395
39451
35290
39553
39606
39612
39660
35314
39717
39767
39773
39821
39393
39891
39928
39934
38234
39845
40142
40155
40232
35686
40108
330388
40359
40375
26968
39063
40417
40464
40250
40465
40739
40786
40572
335336
40812
35440
40948
41040
41223
41266
41295
41300
41312
35919
41476
41736
41002
42235
41773
42274
40247
42289
42236
36295
40411
42450
42290
42541
42556
42557
42451
42558
40016
338342
42702
42715
42612
42722
42772
42719
42796
42809
42773
42933
42880
42934
42986
43005
43042
43088
42935
43108
43185
42287
43208
43096
43521
43418
43627
43578
43668
42634
43737
43632
43740
43739
43793
43900
43955
43959
44061
43954
44088
44120
44151
44159
44167
42397
44264
44086
44276
44281
44289
43202
44277
44337
44382
44329
44383
44384
44488
44489
44544
43680
342889
44437
44598
44646
44704
44723
44603
44759
44760
44865
44812
44898
44956
44958
44920
45028
45062
45027
343254
45082
44168
45108
45189
45247
45348
45442
45459
45243
45651
45655
45657
45670
45606
45691
45694
45695
44569
44326
45891
45671
45992
45969
45993
368247
46070
46083
46100
46112
46153
45994
46155
46209
46238
46263
46213
46369
46371
46405
46457
45134
46477
46530
46744
46316
46834
46798
45778
46920
46958
46853
46960
46476
47106
47014
47174
47121
47227
47284
47335
47371
47281
47441
47496
47501
47388
47549
47603
47818
47829
379564
47912
47764
48079
48032
48301
48304
48306
48337
48358
48360
48193
48498
48463
45721
48581
48628
48659
379874
399557
48515
37222
48950
49007
48816
49186
49211
49083
403720
48575
49386
49445
49486
37857
49505
49543
49217
49597
49773
38601
49826
38762
49934
49985
49988
50015
50026
50029
409055
50073
50080
419744
50187
50191
435632
50198
442409
444741
50352
455379
39458
49560
50482
50465
50525
39670
480342
50573
40957
50846
50885
50908
50734
51007
51010
51046
51050
51078
51086
51094
51102
51008
51200
41336
51207
42365
51311
51314
48946
51168
51364
51385
51475
51418
51509
51640
51645
49498
46905
51928
51962
51594
486286
52159
52167
52021
52241
52266
52274
52284
52355
500972
52190
52404
52405
52511
52570
52588
52621
52630
52673
507544
529146
52878
52887
52996
40404
53595
52512
53675
53677
53690
53618
53886
53887
53960
53961
49820
54208
49927
54281
50360
54014
54436
54370
54442
54477
54508
54515
49370
54543
54555
54591
50686
54704
54513
54717
54523
54798
54799
54811
54715
54822
54852
50828
54867
54882
51202
54921
51224
54752
54823
54984
55039
55053
51331
55080
55037
55174
55091
55242
51757
55282
55187
55305
55306
55395
54167
55442
55609
538262
55336
55839
55897
55988
56001
56077
55850
56153
47066
539237
56103
56447
56492
56423
56678
56746
56769
56828
56832
56833
56836
56692
56839
542296
56971
57043
57014
57169
57212
57161
57656
51894
57336
56262
552134
57966
58009
58010
58011
58014
58077
58107
58139
57770
58288
58332
58367
58372
58376
58378
58390
58406
58414
58417
58419
58421
58423
58424
58442
58444
58296
58450
58451
58382
58384
58459
58460
58468
58471
58479
58481
58482
58483
58485
58486
58489
58490
58493
58497
58504
58505
58507
58508
58510
58512
58517
54275
58520
58523
58525
58528
58536
58538
58539
58542
58543
58546
58551
58553
58557
58580
58596
58597
58600
58624
58625
58626
58627
58449
58636
58630
58642
58643
58649
58652
58666
58668
58678
58682
58688
58694
58708
57764
58721
58646
58745
58731
58916
58771
58937
59018
58932
59106
59134
59093
59228
59184
59254
577181
59352
59323
59513
59636
59709
578795
59797
59882
59911
59958
59434
60043
60073
988693
60119
60128
60137
60256
60284
581895
60388
60393
60403
585548
60549
585611
586608
60692
60695
60710
60754
59981
60877
60902
57818
60922
61017
61038
61039
61178
61205
61416
61466
592308
596066
596876
61682
61729
60785
61844
611122
61961
61967
61972
61974
61981
62027
62046
612103
62195
62214
61841
620810
62287
62294
62326
62226
62372
62377
62481
62487
62505
62525
62642
62645
62717
62828
622264
624546
62971
63060
63069
63082
63096
63097
63111
63122
63124
63126
63200
63281
63292
54328
63361
62327
63447
63492
63379
650745
63769
63775
63621
64144
64188
64045
64212
64220
665197
58456
64442
64197
672392
64706
64766
64887
64621
64941
64980
64896
65410
65265
65555
65615
65539
58457
65758
65768
65624
65866
65883
65807
65909
65968
710593
66081
66106
54971
66215
66070
58458
66354
66368
66231
66508
66510
66527
66553
66406
66645
66801
66804
66805
66808
66587
66915
717370
67020
66875
67036
67056
67062
67127
67050
67260
58711
67441
67442
67444
67448
67465
67472
67488
67491
67519
722067
736239
67607
67660
739313
67976
67197
743547
68147
68298
756492
68461
68468
68661
68720
68940
69029
69107
69148
60910
69255
772206
69334
68014
69384
780416
69459
69460
69357
69669
782481
69785
69787
789337
69630
69906
69863
789712
69942
70028
70252
70270
70275
70316
70365
70566
70569
70572
70579
70583
70591
69934
70609
70610
70618
70621
70625
70627
70635
70636
70638
70639
70642
70654
70596
70662
70663
70665
70667
70671
70677
70686
70687
70700
70702
70723
64412
70751
70771
70838
70673
71102
71121
802921
71235
71322
70914
71440
71648
71343
71699
71704
71673
805867
67400
811123
71719
71885
72016
72034
69175
72079
72152
72166
72172
812778
72244
72345
72346
71880
72743
813001
72773
72787
72685
72974
828128
72991
73000
73002
73007
73011
73045
73106
73119
66111
73279
73329
73350
73367
73382
71858
73446
839857
73490
72846
73689
73719
73775
73805
73812
73972
74022
74205
74206
74231
845947
74401
73651
74455
74582
74616
74685
74718
74721
74832
74880
74942
74943
74951
74954
74958
74960
74961
74962
65700
74965
66344
74968
74972
74974
74975
74987
74994
74995
75008
75012
75013
75015
75021
74413
75033
75041
75050
75054
75058
75063
75080
75087
75089
75090
75094
75095
75097
75103
75111
75112
75121
75125
75133
75136
75142
75145
75148
75149
75151
75154
75155
75156
75165
75169
75170
75172
75209
75216
75223
75227
75230
75238
75248
75258
75265
75270
75273
75289
75298
75304
75312
75316
75318
75330
75469
75524
75555
75558
867205
75594
75609
75623
75723
75768
54597
75955
868303
76011
870374
870392
76126
878583
76161
75022
72039
76173
885714
76331
76326
886470
76810
889739
76926
890815
76983
76574
77139
77247
77378
77408
77462
73415
77690
